Application;Group Name;Job Name;Odate;Start Time;End Time;Run Time;Status;Description;Member Name;Task Type;Deleted;Rerun Counter;Cyclic;CONTROL-M Name;Table;Run as User;Hostname;Nodegroup;Order id;
CEL-CELERIS;CELCEL_J11TRT_04_H;CELCEL_J11TRT_04_H;"August 29, 2026";"August 29, 2026 1:30:12 PM";"August 29, 2026 3:28:45 PM";;Ended OK;CELERIS : Traitement Maintenance Bdd;;SMART Table;No;1;No;CTMSRV;CELCEL_J11TRT_04_H;;ldkctmp50;;3z94w
CEL-CELERIS;CELCEL_J11TRT_04_H;CELCEL_J11TRT_04_WRK01_H;"August 29, 2026";"August 29, 2026 2:00:00 PM";"August 29, 2026 3:28:44 PM";;Ended OK;CELERIS : Traitement Maintenance Bdd;lance_Traitement_Interne.bat;Job;No;1;No;CTMSRV;CELCEL_J11TRT_04_H;svce_cm;wdkcelp12;A_W_CEL12;3z94x
CID-CONTRACTUAL INVO;CIDCID_F20TRT_04_H;CIDCID_F20TRT_04_H;"August 29, 2026";"August 29, 2026 1:30:12 PM";"August 29, 2026 3:55:35 PM";;Ended OK;Allegement PDF Facturation;;SMART Table;No;1;No;CTMSRV;CIDCID_F20TRT_04_H;;ldkctmp50;;3z8sz
CID-CONTRACTUAL INVO;CIDCID_F20TRT_04_H;CIDCID_F20TRT_04_WRK01_H;"August 29, 2026";"August 29, 2026 2:00:00 PM";"August 29, 2026 3:55:34 PM";;Ended OK;Allegement PDF Facturation;lance_Traitement_Interne.bat;Job;No;1;No;CTMSRV;CIDCID_F20TRT_04_H;svce_cm;wdkcidp12;A_W_CID12;3z8t0
CID-CONTRACTUAL INVO;CIDCID_K12SVG_03_H;CIDCID_K12SVG_03_NBU01_H;"August 29, 2026";"August 30, 2026 5:00:00 AM";"August 30, 2026 5:00:00 AM";;Ended OK;Sauvegarde Full NBU du serveur WDKCIDP01;NetbackupRemoteCtm_Full.ksh;Dummy;No;1;No;CTMSRV;CIDCID_K12SVG_03_H;root;;NOTEXIST;3z8j8
CID-CONTRACTUAL INVO;CIDCID_K12SVG_03_H;CIDCID_K12SVG_03_NBU02_H;"August 29, 2026";"August 30, 2026 5:00:00 AM";"August 30, 2026 5:00:00 AM";;Ended OK;Sauvegarde Full NBU du serveur WDKCIDP02;NetbackupRemoteCtm_Full.ksh;Dummy;No;1;No;CTMSRV;CIDCID_K12SVG_03_H;root;;NOTEXIST;3z8j9
CID-CONTRACTUAL INVO;CIDCID_K12SVG_03_H;CIDCID_K12SVG_03_NBU03_H;"August 29, 2026";;;;Wait for Event;Sauvegarde Full NBU du serveur WDKCIDP03;NetbackupRemoteCtm_Full.ksh;Dummy;No;0;No;CTMSRV;CIDCID_K12SVG_03_H;root;NOTEXIST;NOTEXIST;3z8ja
CID-CONTRACTUAL INVO;CIDECO_F11INT_05_Q;CIDECO_F11INT_05_LIM01_Q;"August 29, 2026";"August 30, 2026 12:00:00 AM";"August 30, 2026 12:00:00 AM";;Ended OK;limite horaire 00H00 CID si pb A00ON  ECO;W512_LIMITCID0200;Dummy;No;1;No;CTMSRV;CIDECO_F11INT_05_Q;root;;;3z75b
CID-CONTRACTUAL INVO;CIDEXT_F11GEN_06_Q;CIDEXT_F11GEN_06_Q;"August 29, 2026";"August 29, 2026 1:30:12 PM";"August 29, 2026 1:30:14 PM";;Ended OK;;;SMART Table;No;1;No;CTMSRV;CIDEXT_F11GEN_06_Q;;;;3z750
CID-CONTRACTUAL INVO;CIDOAP_F11GEN_06_Q;CIDOAP_F11GEN_06_Q;"August 29, 2026";"August 29, 2026 1:30:13 PM";"August 29, 2026 1:30:14 PM";;Ended OK;;;SMART Table;No;1;No;CTMSRV;CIDOAP_F11GEN_06_Q;;;;3z7zw
CID-CONTRACTUAL INVO;CIDPEL_F11GEN_06_Q;CIDPEL_F11GEN_06_Q;"August 29, 2026";"August 29, 2026 1:30:11 PM";"August 29, 2026 1:30:14 PM";;Ended OK;;;SMART Table;No;1;No;CTMSRV;CIDPEL_F11GEN_06_Q;;;;3z8td
CID-CONTRACTUAL INVO;CIDSIC_F11GEN_06_Q;CIDSIC_F11GEN_06_Q;"August 29, 2026";"August 29, 2026 1:30:11 PM";"August 29, 2026 1:30:14 PM";;Ended OK;;;SMART Table;No;1;No;CTMSRV;CIDSIC_F11GEN_06_Q;;;;3z8a3
CRT-CRT;CRTCRT_E21TEC_V1_Q;CRTCRT_E21TEC_V1_PUR01_Q;"August 29, 2026";"August 29, 2026 3:00:00 PM";"August 29, 2026 3:00:09 PM";;Ended OK;Purge des logs;PURGE_FICHIER.exe;Job;No;1;No;CTMSRV;CRTCRT_E21TEC_V1_Q;crtuser;wdkcrtv1p03;wdkcrtv1p03;3z8e0
CRT-CRT;CRTCRT_E21TEC_V1_Q;CRTCRT_E21TEC_V1_Q;"August 29, 2026";"August 29, 2026 1:30:11 PM";"August 29, 2026 3:00:09 PM";;Ended OK;Chaine de purge  des logs sur le serveur WDKMOSVP03;;SMART Table;No;1;No;CTMSRV;CRTCRT_E21TEC_V1_Q;;ldkctmp50;;3z8dz
