0688;3;GN1134158R;202608;E23;60806000001;411150;0253255E;20260806;0688K2608ABYJ;EUR;D;44906;+;;PS607050;SVD;;0000000;20260731;;GN1134158R;;;20260806;;;;;;AUAR20260807;;Facture;EFT;B00000001B
0688;3;GN1134158R;202608;E23;60806000001;707000;;20260806;0688K2608ABYJ;EUR;C;37422;+;;PS607050 500;SVD;;0000000;20260731;COL_2000DEB;;500;;20260806;;GN1134158R;;;;AUAR20260807;UC VENTES GAZ;Facture;EFT;B00000001B
0688;3;GN1134158R;202608;E23;60806000001;445710;;20260806;0688K2608ABYJ;EUR;C;7484;+;;PS607050 500;SVD;;0000000;20260731;COL_2000DEB;;500;;20260806;;;;;;AUAR20260807;;Facture;EFT;B00000001B
0688;3;GN1134170E;202608;E23;60806000002;411150;0253255E;20260806;0688K2608ABYR;EUR;D;12912;+;;PS607068;SVD;;0000000;20260731;;GN1134170E;;;20260806;;;;;;AUAR20260807;;Facture;EFT;B00000001B
0688;3;GN1134170E;202608;E23;60806000002;707000;;20260806;0688K2608ABYR;EUR;C;10760;+;;PS607068 500;SVD;;0000000;20260731;COL_2000DEB;;500;;20260806;;GN1134170E;;;;AUAR20260807;UC VENTES GAZ;Facture;EFT;B00000001B
0688;3;GN1134170E;202608;E23;60806000002;445710;;20260806;0688K2608ABYR;EUR;C;2152;+;;PS607068 500;SVD;;0000000;20260731;COL_2000DEB;;500;;20260806;;;;;;AUAR20260807;;Facture;EFT;B00000001B
0688;3;GN1134172G;202608;E23;60806000003;411150;0253255E;20260806;0688K2608ABYU;EUR;D;11802;+;;PS607071;SVD;;0000000;20260731;;GN1134172G;;;20260806;;;;;;AUAR20260807;;Facture;EFT;B00000001B
0688;3;GN1134172G;202608;E23;60806000003;707000;;20260806;0688K2608ABYU;EUR;C;9835;+;;PS607071 500;SVD;;0000000;20260731;COL_2000DEB;;500;;20260806;;GN1134172G;;;;AUAR20260807;UC VENTES GAZ;Facture;EFT;B00000001B
0688;3;GN1134172G;202608;E23;60806000003;445710;;20260806;0688K2608ABYU;EUR;C;1967;+;;PS607071 500;SVD;;0000000;20260731;COL_2000DEB;;500;;20260806;;;;;;AUAR20260807;;Facture;EFT;B00000001B
0688;3;GN1214880W;202608;E23;60806000004;411150;0065898H;20260806;0688K2608AFAA;EUR;D;190794;+;;PS633541;SVD;;0000000;20260731;;GN1214880W;;;20260806;;;;;;AUAR20260807;;Facture;EFT;B00000001B
