GL0783226E;01/07/2026;B00000008J;DMS
GL0010532T;01/07/2026;B00000008J;DMS
GL0010541D;01/07/2026;B00000008J;DMS
GL0052561D;01/07/2026;B00000007H;DEW
GL0052593P;01/07/2026;B00000007H;DEW
GL0865209S;01/07/2026;B00000005F;DNA
GL0042818G;01/07/2026;B00000005F;DNA
GL0865167V;01/07/2026;B00000005F;DNA
GL0042814C;01/07/2026;B00000005F;DNA
GL0865231S;01/07/2026;B00000005F;DNA
GL0042816E;01/07/2026;B00000005F;DNA
GL0042817F;01/07/2026;B00000005F;DNA
GL0015688C;01/07/2026;B00000008J;DMS
GL0212664N;01/07/2026;B00000008J;DMS
GL1076546Y;01/07/2026;B00000008J;DMS
GL0017914G;01/07/2026;B00000008J;DMS
GL0020676W;01/07/2026;B00000006G;DLS
GL1390944T;01/07/2026;B00000008J;DMS
GL0052363D;01/07/2026;B00000007H;DEW
GL0052353S;01/07/2026;B00000007H;DEW
GL0052351P;01/07/2026;B00000007H;DEW
GL1367058A;01/07/2026;B00000003D;DSW
GL1367060C;01/07/2026;B00000003D;DSW
GL1367277Z;01/07/2026;B00000003D;DSW
GL1367294T;01/07/2026;B00000003D;DSW
GL0011778J;01/07/2026;B00000003D;DSW
GL1408646J;01/07/2026;B00000003D;DSW
GL1366913K;01/07/2026;B00000003D;DSW
GL0059056J;01/07/2026;B00000006G;DLS
GL0059008E;01/07/2026;B00000006G;DLS
GL0887882G;01/07/2026;B00000006G;DLS
GL1442013B;01/07/2026;B00000003D;DSW
GL1444449V;01/07/2026;B00000003D;DSW
GL1354642R;01/07/2026;B00000005F;DNA
GL1354813K;01/07/2026;B00000005F;DNA
GL1562242A;01/07/2026;B00000006G;DLS
GL1388650L;01/07/2026;B00000008J;DMS
GL1398565D;01/07/2026;B00000004E;DCW
GL0350406N;01/07/2026;B00000008J;DMS
GL0045978Y;01/07/2026;B00000002C;DRW
GL0040392A;01/07/2026;B00000003D;DSW
GL0212510N;01/07/2026;B00000008J;DMS
GL0397589F;01/07/2026;B00000008J;DMS
GL0603441D;01/07/2026;B00000007H;DEW
GL0903296Y;01/07/2026;B00000006G;DLS
GL0903321B;01/07/2026;B00000006G;DLS
GL0903282G;01/07/2026;B00000006G;DLS
GL0018043D;01/07/2026;B00000008J;DMS
GL0963077F;01/07/2026;B00000008J;DMS
GL0830047K;01/07/2026;B00000003D;DSW
GL0044258T;01/07/2026;B00000003D;DSW
GL0060095P;01/07/2026;B00000004E;DCW
GL0782744G;01/07/2026;B00000007H;DEW
GL0038631Z;01/07/2026;B00000003D;DSW
GL1389056Y;01/07/2026;B00000003D;DSW
GL1389055X;01/07/2026;B00000003D;DSW
GL0038630Y;01/07/2026;B00000003D;DSW
GL0999794E;01/07/2026;B00000007H;DEW
GL0221052W;01/07/2026;B00000004E;DCW
GL0447479Z;01/07/2026;B00000006G;DLS
GL0045836L;01/07/2026;B00000003D;DSW
GL0441648Y;01/07/2026;B00000005F;DNA
GL0025056Y;01/07/2026;B00000004E;DCW
GL1313609M;01/07/2026;B00000006G;DLS
GL1313623D;01/07/2026;B00000006G;DLS
GL0010467V;01/07/2026;B00000008J;DMS
GL1313649H;01/07/2026;B00000006G;DLS
GL0010465S;01/07/2026;B00000008J;DMS
GL0010445V;01/07/2026;B00000008J;DMS
GL0010441P;01/07/2026;B00000008J;DMS
GL0010266R;01/07/2026;B00000008J;DMS
GL0009994G;01/07/2026;B00000008J;DMS
GL0015831P;01/07/2026;B00000008J;DMS
GL0839289M;01/07/2026;B00000008J;DMS
