true;0001;0688K2608BVRC;12569355
true;0001;0688K2608BVJU;12569356
true;0001;0688K2608BVVF;12569357
true;0001;0688K2608BVTV;12569358
true;0001;0688K2608BVXF;12569359
true;0001;0688K2608BVQM;12569360
true;0001;0688K2608BVQD;12569361
true;0001;0688K2608BVMC;12569362
true;0001;0688K2608BVRA;12569363
true;0001;0688K2608BVJQ;12569364
true;0001;0688K2608BVNN;12569365
true;0001;0688K2608BVQR;12569366
true;0001;0688K2608BVSP;12569367
true;0001;0688K2608BVUM;12569368
true;0001;0688K2608BVPY;12569369
true;0001;0688K2608BVRZ;12569370
true;0001;0688K2608BVSY;12569371
true;0001;0688K2608BVPD;12569372
true;0001;0688K2608BVWM;12569373
true;0001;0688K2608BVQZ;12569374
true;0001;0688K2608BVMH;12569375
true;0001;0688K2608BVRV;12569376
true;0001;0688K2608BVUZ;12569377
true;0001;0688K2608BVQF;12569378
true;0001;0688K2608BVWU;12569379
true;0001;0688K2608BVRT;12569380
true;0001;0688K2608BVMM;12569381
true;0001;0688K2608BVRX;12569382
true;0001;0688K2608BVJN;12569383
true;0001;0688K2608BVJJ;12569384
true;0001;0688K2608BVMY;12569385
true;0001;0688K2608BVRQ;12569386
true;0001;0688K2608BVMA;12569387
true;0001;0688K2608BVRD;12569388
true;0001;0688K2608BVJH;12569389
true;0001;0688K2608BVPH;12569390
true;0001;0688K2608BVRB;12569391
true;0001;0688K2608BVSW;12569392
true;0001;0688K2608BVSZ;12569393
true;0001;0688K2608BVTA;12569394
true;0001;0688K2608BVTB;12569395
true;0001;0688K2608BVJK;12569396
true;0001;0688K2608BVLB;12569397
true;0001;0688K2608BVTL;12569398
true;0001;0688K2608BVUK;12569399
true;0001;0688K2608BVVZ;12569400
true;0001;0688K2608BVMD;12569401
true;0001;0688K2608BVVU;12569402
true;0001;0688K2608BVUX;12569403
true;0001;0688K2608BVSB;12569404
true;0001;0688K2608BVKL;12569405
true;0001;0688K2608BVSF;12569406
true;0001;0688K2608BVSH;12569407
true;0001;0688K2608BVQH;12569408
true;0001;0688K2608BVKH;12569409
true;0001;0688K2608BVKG;12569410
true;0001;0688K2608BVVM;12569411
true;0001;0688K2608BVNJ;12569412
true;0001;0688K2608BVNM;12569413
true;0001;0688K2608BVNS;12569414
true;0001;0688K2608BVNV;12569415
true;0001;0688K2608BVNX;12569416
true;0001;0688K2608BVVW;12569417
true;0001;0688K2608BVLC;12569418
true;0001;0688K2608BVUD;12569419
true;0001;0688K2608BVQW;12569420
true;0001;0688K2608BVVY;12569421
true;0001;0688K2608BVQQ;12569422
true;0001;0688K2608BVXC;12569423
true;0001;0688K2608BVWE;12569424
