true;0001;0688K2608BTVT;12567628
true;0001;0688K2608BVEM;12567629
true;0001;0688K2608BVEP;12567630
true;0001;0688K2608BVER;12567631
true;0001;0688K2608BUMK;12567632
true;0001;0688K2608BUNR;12567633
true;0001;0688K2608BUMD;12567634
true;0001;0688K2608BUDA;12567635
true;0001;0688K2608BUEN;12567636
true;0001;0688K2608BUEQ;12567637
true;0001;0688K2608BUCU;12567638
true;0001;0688K2608BUCW;12567639
true;0001;0688K2608BUQR;12567640
true;0001;0688K2608BUUE;12567641
true;0001;0688K2608BUFK;12567642
true;0001;0688K2608BUZP;12567643
true;0001;0688K2608BUQN;12567644
true;0001;0688K2608BUUG;12567645
true;0001;0688K2608BUTW;12567646
true;0001;0688K2608BUTK;12567647
true;0001;0688K2608BVCT;12567648
true;0001;0688K2608BUHM;12567649
true;0001;0688K2608BUHR;12567650
true;0001;0688K2608BUCK;12567651
true;0001;0688K2608BUCN;12567652
true;0001;0688K2608BVHP;12567653
true;0001;0688K2608BTWC;12567654
true;0001;0688K2608BUTA;12567655
true;0001;0688K2608BURM;12567656
true;0001;0688K2608BURU;12567657
true;0001;0688K2608BURP;12567658
true;0001;0688K2608BUMF;12567659
true;0001;0688K2608BULW;12567660
true;0001;0688K2608BULZ;12567661
true;0001;0688K2608BUME;12567662
true;0001;0688K2608BUUA;12567663
true;0001;0688K2608BUQS;12567664
true;0001;0688K2608BURG;12567665
true;0001;0688K2608BUSJ;12567666
true;0001;0688K2608BUTB;12567667
true;0001;0688K2608BUPN;12567668
true;0001;0688K2608BVES;12567669
true;0001;0688K2608BVEN;12567670
true;0001;0688K2608BVEK;12567671
true;0001;0688K2608BVEH;12567672
true;0001;0688K2608BVEG;12567673
true;0001;0688K2608BVED;12567674
true;0691;0688K2608BTWN;12567675
true;0001;0688K2608BVAR;12567676
true;0001;0688K2608BUTX;12567677
true;0001;0688K2608BUTJ;12567678
true;0001;0688K2608BUPD;12567679
true;0001;0688K2608BVFA;12567680
true;0001;0688K2608BUGN;12567681
true;0001;0688K2608BUEG;12567682
true;0001;0688K2608BUFN;12567683
true;0001;0688K2608BUFR;12567684
true;0001;0688K2608BVGB;12567685
true;0001;0688K2608BVGE;12567686
true;0001;0688K2608BVFL;12567687
true;0001;0688K2608BVFZ;12567688
true;0001;0688K2608BVFE;12567689
true;0001;0688K2608BVFU;12567690
true;0001;0688K2608BVFS;12567691
true;0001;0688K2608BVFW;12567692
true;0001;0688K2608BVFR;12567693
true;0001;0688K2608BVFK;12567694
true;0001;0688K2608BVFN;12567695
true;0001;0688K2608BURZ;12567696
true;0001;0688K2608BUUY;12567697
true;0001;0688K2608BVEF;12567698
true;0001;0688K2608BUWV;12567699
true;0001;0688K2608BULD;12567700
true;0001;0688K2608BULG;12567701
true;0001;0688K2608BUDN;12567702
true;0001;0688K2608BUED;12567703
true;0348;0688K2608BUFA;12567704
true;0001;0688K2608BURF;12567705
true;0001;0688K2608BUMT;12567706
true;0001;0688K2608BULK;12567707
true;0001;0688K2608BUMP;12567708
true;0001;0688K2608BUNB;12567709
true;0001;0688K2608BUNF;12567710
true;0001;0688K2608BTVU;12567711
true;0001;0688K2608BTVP;12567712
true;0001;0688K2608BTVS;12567713
true;0001;0688K2608BTVZ;12567714
true;0001;0688K2608BTVQ;12567715
true;0001;0688K2608BURT;12567716
